Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
J;"Bienvenido-Huertas, D; Nieto-Julian, JE; Moyano, JJ; Macias-Bernal, JM; Castro, J";;;;"Bienvenido-Huertas, David; Enrique Nieto-Julian, Juan; Jose Moyano, Juan; Manuel Macias-Bernal, Juan; Castro, Jose";;;Implementing Artificial Intelligence in H-BIM Using the J48 Algorithm to Manage Historic Buildings;INTERNATIONAL JOURNAL OF ARCHITECTURAL HERITAGE;;;;;;;;;;;;;;;;"Moyano, Juan/AAT-7676-2020; Bienvenido-Huertas, David/I-2976-2018; JULIAN, ENRIQUE NIETO/ABB-9380-2020; Macias Bernal, Juan Manuel/J-6799-2012";"Moyano, Juan/0000-0002-2186-6159; Bienvenido-Huertas, David/0000-0003-0716-8589; JULIAN, ENRIQUE NIETO/0000-0002-1413-3811; Macias Bernal, Juan Manuel/0000-0001-6073-9745";;;;;;;;;;;;1558-3058;1558-3066;;;;SEP 13;2020;14;8;;;;;1148;1160;;10.1080/15583058.2019.1589602;;MAR 2019;;;;;WOS:000463525500001;;;;;;
J;Pakdemirli, E;;;;Pakdemirli, Emre;;;New subspecialty or close ally emerging on the radiology horizon: Artificial Intelligence;ACTA RADIOLOGICA OPEN;;;;;;;;;;;;;;;;Pakdemirli, Emre/A-6020-2019;Pakdemirli, Emre/0000-0002-3983-8682;;;;;;;;;;;;2058-4601;;;;;MAR 22;2019;8;3;;;;;;;2,05846E+15;10.1177/2058460119837498;;;;;;;WOS:000462024200001;30923633;;;;;
J;"Impedovo, D; Pirlo, G";;;;"Impedovo, Donato; Pirlo, Giuseppe";;;eHealth and Artificial Intelligence;INFORMATION;;;;;;;;;;;;;;;;Impedovo, Donato/S-5864-2019;Impedovo, Donato/0000-0002-9285-2555;;;;;;;;;;;;;2078-2489;;;;MAR 19;2019;10;3;;;;;;;117;10.3390/info10030117;;;;;;;WOS:000464295300001;;;;;;
J;"Still, A; Inverno, M";;;;"Still, Arthur; Inverno, Mark'd";;;Can Machines Be Artists? A Deweyan Response in Theory and Practice;ARTS;;;;;;;;;;;;;;;;;d'Inverno, Mark/0000-0001-8826-5190;;;;;;;;;;;;2076-0752;;;;;MAR 19;2019;8;1;;;;;;;36;10.3390/arts8010036;;;;;;;WOS:000464078000001;;;;;;
J;"Audry, S; Ippolito, J";;;;"Audry, Sofian; Ippolito, Jon";;;Can Artificial Intelligence Make Art without Artists? Ask the Viewer;ARTS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2076-0752;;;;;MAR 18;2019;8;1;;;;;;;35;10.3390/arts8010035;;;;;;;WOS:000464078600001;;;;;;
J;Morgan, J;;;;Morgan, Jamie;;;Why is there anything at all? What does it mean to be a person? Rescher on metaphysics;JOURNAL OF CRITICAL REALISM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1476-7430;1572-5138;;;;MAR 15;2019;18;2;;;;;169;188;;10.1080/14767430.2019.1609287;;;;;;;WOS:000477036300004;;;;;;
J;Vigier, L;;;;Vigier, Luc;;;ARTIFICIAL INTELLIGENCE OR THE STAKE OF THE CENTURY;QUINZAINES-LETTRES ARTS ET IDEES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2650-3794;2677-2507;;;;MAR 15;2019;;1210;;;;;20;21;;;;;;;;;WOS:000462788900012;;;;;;
J;"Qu, ZL; Lau, CW; Nguyen, QV; Zhou, Y; Catchpoole, DR";;;;"Qu, Zhonglin; Lau, Chng Wei; Quang Vinh Nguyen; Zhou, Yi; Catchpoole, Daniel R.";;;Visual Analytics of Genomic and Cancer Data: A Systematic Review;CANCER INFORMATICS;;;;;;;;;;;;;;;;;"Qu, Zhonglin/0000-0003-4500-004X; LAU, CHNG WEI/0000-0002-9652-134X; Nguyen, Quang Vinh/0000-0002-0815-6224";;;;;;;;;;;;;1176-9351;;;;MAR 13;2019;18;;;;;;;;1,17694E+15;10.1177/1176935119835546;;;;;;;WOS:000462203200001;30890859;;;;;
J;"Mehta, S; Fernandez, F; Villagran, C; Niklitschek, S; Frauenfelder, A; Nola, F; Ceschim, MR; Matheus, C; Chaves, C; Quintero, S; Pisana, L; Cecilio, E; Safie, R; Espina, D; Lopez, C; Marin, MA";;;;"Mehta, Sameer; Fernandez, Francisco; Villagran, Carlos; Niklitschek, Sebastian; Frauenfelder, Alejandra; Nola, Francisco; Ceschim, Mariana Rubini; Matheus, Cristina; Chaves, Carmen; Quintero, Samantha; Pisana, Lorena; Cecilio, Estefania; Safie, Rodrigo; Espina, Daniel; Lopez, Claudia; Marin, Maria Angelica";;;APPLICATION OF ARTIFICIAL INTELLIGENCE TO DETECT ST ELEVATION MI WITH A SINGLE LEAD EKG;JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY;;;;;68th Annual Scientific Session and Expo of the American-College-of-Cardiology (ACC);MAR 16-18, 2019;New Orleans, LA;Amer Coll Cardiol;;;;;;;;;;;;;;;;;;;;;0735-1097;1558-3597;;;;MAR 12;2019;73;9;;1;;1254-046;1328;1328;;10.1016/S0735-1097(19)31935-7;;;;;;;WOS:000460565901341;;;;;;
J;"Asch, FM; Abraham, T; Jankowski, M; Cleve, J; Adams, M; Romano, N; Polivert, N; Hong, H; Lang, R";;;;"Asch, Federico M.; Abraham, Theodore; Jankowski, Madeline; Cleve, Jayne; Adams, Mike; Romano, Nathanael; Polivert, Nicolas; Hong, Ha; Lang, Roberto";;;ACCURACY AND REPRODUCIBILITY OF A NOVEL ARTIFICIAL INTELLIGENCE DEEP LEARNING-BASED ALGORITHM FOR AUTOMATED CALCULATION OF EJECTION FRACTION IN ECHOCARDIOGRAPHY;JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY;;;;;68th Annual Scientific Session and Expo of the American-College-of-Cardiology (ACC);MAR 16-18, 2019;New Orleans, LA;Amer Coll Cardiol;;;;;;;;;;;;;;;;;;;;;0735-1097;1558-3597;;;;MAR 12;2019;73;9;;1;;1023-05;1447;1447;;10.1016/S0735-1097(19)32053-4;;;;;;;WOS:000460565901459;;;;;;
J;Otokiti, A;;;;Otokiti, Ahmed;;;Using informatics to improve healthcare quality;INTERNATIONAL JOURNAL OF HEALTH CARE QUALITY ASSURANCE;;;;;;;;;;;;;;;;;Otokiti, Ahmed/0000-0002-0723-5721;;;;;;;;;;;;0952-6862;1758-6542;;;;MAR 11;2019;32;2;;;;;425;430;;10.1108/IJHCQA-03-2018-0062;;;;;;;WOS:000465415300011;31017059;;;;;
J;Miller, JD;;;;Miller, James Daniel;;;When two existential risks are better than one;FORESIGHT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1463-6689;1465-9832;;;;MAR 11;2019;21;1;;;SI;;130;137;;10.1108/FS-04-2018-0038;;;;;;;WOS:000460758100008;;;;;;
J;Yampolskiy, RV;;;;Yampolskiy, Roman V.;;;Predicting future AI failures from historic examples;FORESIGHT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1463-6689;1465-9832;;;;MAR 11;2019;21;1;;;SI;;138;152;;10.1108/FS-04-2018-0034;;;;;;;WOS:000460758100009;;;;;;
J;Haggstrom, O;;;;Haggstrom, Olle;;;Challenges to the Omohundro-Bostrom framework for AI motivations;FORESIGHT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1463-6689;1465-9832;;;;MAR 11;2019;21;1;;;SI;;153;166;;10.1108/FS-04-2018-0039;;;;;;;WOS:000460758100010;;;;;;
J;"Jebari, K; Lundborg, J";;;;"Jebari, Karim; Lundborg, Joakim";;;The intelligence explosion revisited;FORESIGHT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1463-6689;1465-9832;;;;MAR 11;2019;21;1;;;SI;;167;174;;10.1108/FS-04-2018-0042;;;;;;;WOS:000460758100011;;;;;;
J;Chrisinger, D;;;;Chrisinger, David;;;The solution lies in education: artificial intelligence & the skills gap;ON THE HORIZON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1074-8121;2054-1708;;;;MAR 11;2019;27;1;;;;;1;4;;10.1108/OTH-03-2019-096;;;;;;;WOS:000460938400001;;;;;;
J;"Gunda, NSK; Gautam, SH; Mitra, SK";;;;"Gunda, Naga Siva Kumar; Gautam, Siddharth Hariharan; Mitra, Sushanta K.";;;Artificial Intelligence Based Mobile Application for Water Quality Monitoring;JOURNAL OF THE ELECTROCHEMICAL SOCIETY;;;;;Meeting of the Electrochemical-Society;SEP 30-OCT 04, 2018;Canun, MEXICO;Electrochem Soc;;;;;;;;;Mitra, Sushanta/0000-0003-0792-8314;;;;;;;;;;;;0013-4651;1945-7111;;;;MAR 9;2019;166;9;;;;;B3031;B3035;;10.1149/2.0081909jes;;;;;;;WOS:000460608100001;;;;;;
J;"Hinojo-Lucena, FJ; Aznar-Diaz, I; Caceres-Reche, MP; Romero-Rodriguez, JM";;;;"Hinojo-Lucena, Francisco-Javier; Aznar-Diaz, Inmaculada; Caceres-Reche, Maria-Pilar; Romero-Rodriguez, Jose-Maria";;;Artificial Intelligence in Higher Education: A Bibliometric Study on its Impact in the Scientific Literature;EDUCATION SCIENCES;;;;;;;;;;;;;;;;"RECHE, MARIA PILAR CACERES/AAE-4164-2020; Romero-Rodriguez, Jose-Maria/O-2233-2019; HINOJO-LUCENA, FRANCISCO JAVIER/K-2517-2014; AZNAR DIAZ, INMACULADA/K-2486-2014";"RECHE, MARIA PILAR CACERES/0000-0002-6323-8054; Romero-Rodriguez, Jose-Maria/0000-0002-9284-8919; HINOJO-LUCENA, FRANCISCO JAVIER/0000-0002-9507-4058; AZNAR DIAZ, INMACULADA/0000-0002-0018-1150";;;;;;;;;;;;2227-7102;;;;;MAR 8;2019;9;1;;;;;;;51;10.3390/educsci9010051;;;;;;;WOS:000464169300002;;;;;;
J;"Kato, S; Wada, N; Ito, R; Shiozaki, T; Nishiyama, Y; Kagawa, T";;;;"Kato, Shigeru; Wada, Naoki; Ito, Ryuji; Shiozaki, Takaya; Nishiyama, Yudai; Kagawa, Tomomichi";;;Snack Texture Estimation System Using a Simple Equipment and Neural Network Model;FUTURE INTERNET;;;;;;;;;;;;;;;;Kato, Shigeru/AAI-9761-2020;Kato, Shigeru/0000-0001-7275-7748;;;;;;;;;;;;;1999-5903;;;;MAR 8;2019;11;3;;;;;;;68;10.3390/fi11030068;;;;;;;WOS:000464276500001;;;;;;
J;Boosari, SSH;;;;Boosari, S. Sina Hosseini;;;Predicting the Dynamic Parameters of Multiphase Flow in CFD (Dam-Break Simulation) Using Artificial Intelligence-(Cascading Deployment);FLUIDS;;;;;;;;;;;;;;;;Boosari, S. Sina Hosseini/M-7252-2018;Boosari, S. Sina Hosseini/0000-0002-6411-9137;;;;;;;;;;;;2311-5521;;;;;MAR 7;2019;4;1;;;;;;;44;10.3390/fluids4010044;;;;;;;WOS:000464464400002;;;;;;
J;Simmons, S;;;;Simmons, Seymour;;;Drawing in the Digital Age: Observations and Implications for Education;ARTS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2076-0752;;;;;MAR 6;2019;8;1;;;;;;;33;10.3390/arts8010033;;;;;;;WOS:000464079400002;;;;;;
J;"Kretzschmar, K; Tyroll, H; Pavarini, G; Manzini, A; Singh, I; Sharudin, A; Pavlov, B; Davis, C; Mooney, D; Kibble, E; Tuckwell, G; Lewis, G; Heelas, J; Dixon, J; Bransby-Meehan, J; Katz, J; Seeney, L; Lee, A; Allegri, M; Beard, M; Aithani, N; Lumbis, N; Walker, N; Macfarlane, P; Bonnett, S; Martin, S; Speakman, S";;;;"Kretzschmar, Kira; Tyroll, Holly; Pavarini, Gabriela; Manzini, Arianna; Singh, Ilina; Sharudin, Aysha; Pavlov, Boris; Davis, Charlie; Mooney, Daniel; Kibble, Eleyna; Tuckwell, George; Lewis, Grace; Heelas, Jasmine; Dixon, James; Bransby-Meehan, Jessica; Katz, Jessica; Seeney, Laura; Lee, Angela; Allegri, Martino; Beard, Maud; Aithani, Nav; Lumbis, Nellie; Walker, Niahm; Macfarlane, Poppy; Bonnett, Samantha; Martin, Sophie; Speakman, Sophie";;NeurOx Young Peoples Advisory Grp;Can Your Phone Be Your Therapist? Young People's Ethical Perspectives on the Use of Fully Automated Conversational Agents (Chatbots) in Mental Health Support;BIOMEDICAL INFORMATICS INSIGHTS;;;;;;;;;;;;;;;;Cusco, Xavier Garcia/S-7576-2019;"Cusco, Xavier Garcia/0000-0001-7199-6931; Pavarini, Gabriela/0000-0001-5574-4021; Singh, Ilina/0000-0003-4497-3587";;;;;;;;;;;;;1178-2226;;;;MAR 5;2019;11;;;;;;;;1,17822E+15;10.1177/1178222619829083;;;;;;;WOS:000462004900001;30858710;;;;;
J;"Bahmed, IT; Harichane, K; Ghrici, M; Boukhatem, B; Rebouh, R; Gadouri, H";;;;"Bahmed, Ismehen Taleb; Harichane, Khelifa; Ghrici, Mohamed; Boukhatem, Bakhta; Rebouh, Redouane; Gadouri, Hamid";;;Prediction of geotechnical properties of clayey soils stabilised with lime using artificial neural networks (ANNs);INTERNATIONAL JOURNAL OF GEOTECHNICAL ENGINEERING;;;;;;;;;;;;;;;;Gadouri, Hamid/W-4606-2017;"Gadouri, Hamid/0000-0002-0753-3569; Ismehen, TALEB BAHMED/0000-0002-8687-1725";;;;;;;;;;;;1938-6362;1939-7879;;;;MAR 4;2019;13;2;;;;;191;203;;10.1080/19386362.2017.1329966;;;;;;;WOS:000454898100009;;;;;;
J;"Gomes, L; Ramos, C; Jozi, A; Serra, B; Paiva, L; Vale, Z";;;;"Gomes, Luis; Ramos, Carlos; Jozi, Aria; Serra, Bruno; Paiva, Lucas; Vale, Zita";;;IoH: A Platform for the Intelligence of Home with a Context Awareness and Ambient Intelligence Approach;FUTURE INTERNET;;;;;;;;;;;;;;;;"Vale, Zita/N-1643-2019; Gomes, Luis/P-1513-2019; Ramos, Carlos/K-7403-2014";"Vale, Zita/0000-0002-4560-9544; Gomes, Luis/0000-0002-8597-3383; Ramos, Carlos/0000-0002-5143-1711";;;;;;;;;;;;1999-5903;;;;;MAR 2;2019;11;3;;;;;;;58;10.3390/fi11030058;;;;;;;WOS:000464271500002;;;;;;
J;"Rhim, YY; Park, K";;;;"Rhim, Young-Yik; Park, KyungBae";;;The Applicability of Artificial Intelligence in International Law;JOURNAL OF EAST ASIA AND INTERNATIONAL LAW;;;;;;;;;;;;;;;;Park, KyungBae/AAF-9415-2020;;;;;;;;;;;;;1976-9229;;;;;SPR;2019;12;1;;;;;7;30;;10.14330/jeail.2019.12.1.01;;;;;;;WOS:000503239200002;;;;;;
J;"Zhang, L; Shang, KK";;;;"Zhang, Lei; Shang, Kelly K.";;;The WTO Disciplines and Trade in Products Powered by Artificial Intelligence: Old Wine and New Wine-skin?;JOURNAL OF EAST ASIA AND INTERNATIONAL LAW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1976-9229;;;;;SPR;2019;12;1;;;;;31;43;;10.14330/jeail.2019.12.1.02;;;;;;;WOS:000503239200003;;;;;;
J;"Cheung, CY; Tang, FY; Ting, DSW; Tan, GSW; Wong, TY";;;;"Cheung, Carol Y.; Tang, Fangyao; Ting, Daniel Shu Wei; Tan, Gavin Siew Wei; Wong, Tien Yin";;;Artificial Intelligence in Diabetic Eye Disease Screening;ASIA-PACIFIC JOURNAL OF OPHTHALMOLOGY;;;;;;;;;;;;;;;;"TANG, Fangyao/AAF-2824-2020; Wong, Tien Y/AAC-9724-2020; Cheung, Carol/AAF-1101-2020; Cheung, Carol Y./G-7895-2016";"Wong, Tien Y/0000-0002-8448-1264; Cheung, Carol/0000-0002-9672-1819; ";;;;;;;;;;;;;2162-0989;;;;MAR-APR;2019;8;2;;;;;158;164;;10.22608/APO.201976;;;;;;;WOS:000500778600008;31016915;;;;;
J;"Kapoor, R; Whigham, BT; Al-Aswad, LA";;;;"Kapoor, Rahul; Whigham, Benjamin T.; Al-Aswad, Lama A.";;;Artificial Intelligence and Optical Coherence Tomography Imaging;ASIA-PACIFIC JOURNAL OF OPHTHALMOLOGY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2162-0989;;;;MAR-APR;2019;8;2;;;;;187;194;;10.22608/APO.201904;;;;;;;WOS:000500778600012;30997756;;;;;
J;Alvarez, LO;;;;Ortega Alvarez, Luis;;;Conclusions from the I International Seminar on Administrative Law and Artificial Intelligence;IDP-INTERNET LAW AND POLITICS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1699-8154;;;;;MAR-SEP;2019;;29;;;;;;;;10.7238/idp.v0i29.3203;;;;;;;WOS:000488626800007;;;;;;
J;"Simmler, M; Markwalder, N";;;;"Simmler, Monika; Markwalder, Nora";;;GUILTY ROBOTS? - RETHINKING THE NATURE OF CULPABILITY AND LEGAL PERSONHOOD IN AN AGE OF ARTIFICIAL INTELLIGENCE;CRIMINAL LAW FORUM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1046-8374;1572-9850;;;;MAR;2019;30;1;;;;;1;31;;10.1007/s10609-018-9360-0;;;;;;;WOS:000485410900001;;;;;;
J;"Kim, YJ; Kelley, BP; Nasser, JS; Chung, KC";;;;"Kim, You J.; Kelley, Brian P.; Nasser, Jacob S.; Chung, Kevin C.";;;Implementing Precision Medicine and Artificial Intelligence in Plastic Surgery: Concepts and Future Prospects;PLASTIC AND RECONSTRUCTIVE SURGERY-GLOBAL OPEN;;;;;;;;;;;;;;;;;Chung, Kevin/0000-0002-2822-3164;;;;;;;;;;;;2169-7574;;;;;MAR;2019;7;3;;;;;;;e2113;10.1097/GOX.0000000000002113;;;;;;;WOS:000480722200005;31044104;;;;;
J;"Chen, MY; Xu, X; Zhang, J; Peng, XG; Tang, GS; Fang, FQ; Lu, J; Rao, JY";;;;"Chen, Mingyi; Xu, Xiang; Zhang, James; Peng, Xianggui; Tang, Gusheng; Fang Fengqi; Lu, Ju; Rao, Jianyu";;;Automatic Bone Marrow Cell Classification on Digital Images by an Artificial Intelligence (AI)-Based System: a Pilot Study;LABORATORY INVESTIGATION;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;;;;;;;;;;;;;;0023-6837;1530-0307;;;;MAR;2019;99;;;1;;1986;;;;;;;;;;;WOS:000478081103476;;;;;;
J;"Folmsbee, J; Doyle, S; Liu, XL; Brandwein-Weber, M; Everest, S; Dhorajiya, P";;;;"Folmsbee, Jonathan; Doyle, Scott; Liu, Xulei; Brandwein-Weber, Margaret; Everest, Sedef; Dhorajiya, Pooja";;;Artificial Intelligence Generation of Multiclass Cancer Maps for Oral Cavity Cancer;LABORATORY INVESTIGATION;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;;;;;;;;;;;;;;0023-6837;1530-0307;;;;MAR;2019;99;;;1;;1177;;;;;;;;;;;WOS:000478081102185;;;;;;
J;"Ishida, Y; Tsuda, M; Suzuka, J; Wang, L; Tanikawa, S; Sugino, H; Tanaka, S";;;;"Ishida, Yusuke; Tsuda, Masumi; Suzuka, Jun; Wang, Lei; Tanikawa, Satoshi; Sugino, Hirokazu; Tanaka, Shinya";;;Artificial Intelligence Predicts the Genetic Information of The Integrated Diagnosis of Brain Tumors;LABORATORY INVESTIGATION;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;Tanaka, Shinya/D-3586-2011;;;;;;;;;;;;;0023-6837;1530-0307;;;;MAR;2019;99;;;1;;1483;;;;;;;;;;;WOS:000478081102491;;;;;;
J;"Valasek, M; Brazowski, E; Al Khawaja, M; Shadmi, R; Gluskin, R; Gabay, Y; Rotbein, I; Luchtenstein, A; Ingber, I; Amir, E; Chorev, L";;;;"Valasek, Mark; Brazowski, Eli; Al Khawaja, Maha; Shadmi, Ran; Gluskin, Roman; Gabay, Yuval; Rotbein, Ifat; Luchtenstein, Amir; Ingber, Israel; Amir, Eliron; Chorev, Lotan";;;Artificial Intelligence-Based Digital Image Analysis for Pathological Categorization of Colonic Polyps;LABORATORY INVESTIGATION;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;;;;;;;;;;;;;;0023-6837;1530-0307;;;;MAR;2019;99;;;1;;739;;;;;;;;;;;WOS:000478081101203;;;;;;
J;"Chen, MY; Xu, X; Zhang, J; Peng, XG; Tang, GS; Fang, FQ; Lu, J; Rao, JY";;;;"Chen, Mingyi; Xu, Xiang; Zhang, James; Peng, Xianggui; Tang, Gusheng; Fang Fengqi; Lu, Ju; Rao, Jianyu";;;Automatic Bone Marrow Cell Classification on Digital Images by an Artificial Intelligence (AI)-Based System: a Pilot Study;MODERN PATHOLOGY;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;;;;;;;;;;;;;;0893-3952;1530-0285;;;;MAR;2019;32;;;2;;1986;;;;;;;;;;;WOS:000478915501461;;;;;;
J;"Folmsbee, J; Doyle, S; Liu, XL; Brandwein-Weber, M; Everest, S; Dhorajiya, P";;;;"Folmsbee, Jonathan; Doyle, Scott; Liu, Xulei; Brandwein-Weber, Margaret; Everest, Sedef; Dhorajiya, Pooja";;;Artificial Intelligence Generation of Multiclass Cancer Maps for Oral Cavity Cancer;MODERN PATHOLOGY;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;;;;;;;;;;;;;;0893-3952;1530-0285;;;;MAR;2019;32;;;2;;1177;;;;;;;;;;;WOS:000478915502431;;;;;;
J;"Ishida, Y; Tsuda, M; Suzuka, J; Wang, L; Tanikawa, S; Sugino, H; Tanaka, S";;;;"Ishida, Yusuke; Tsuda, Masumi; Suzuka, Jun; Wang, Lei; Tanikawa, Satoshi; Sugino, Hirokazu; Tanaka, Shinya";;;Artificial Intelligence Predicts the Genetic Information of The Integrated Diagnosis of Brain Tumors;MODERN PATHOLOGY;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;Tanaka, Shinya/D-3586-2011;;;;;;;;;;;;;0893-3952;1530-0285;;;;MAR;2019;32;;;2;;1483;;;;;;;;;;;WOS:000478915501253;;;;;;
J;"Valasek, M; Brazowski, E; Al Khawaja, M; Shadmi, R; Gluskin, R; Gabay, Y; Rotbein, I; Luchtenstein, A; Ingber, I; Amir, E; Chorev, L";;;;"Valasek, Mark; Brazowski, Eli; Al Khawaja, Maha; Shadmi, Ran; Gluskin, Roman; Gabay, Yuval; Rotbein, Ifat; Luchtenstein, Amir; Ingber, Israel; Amir, Eliron; Chorev, Lotan";;;Artificial Intelligence-Based Digital Image Analysis for Pathological Categorization of Colonic Polyps;MODERN PATHOLOGY;;;;;108th Annual Meeting of the United-States-and-Canadian-Academy-of-Pathology (USCAP) - Unlocking Your Ingenuity;MAR 16-21, 2019;National Harbor, MD;US & Canadian Acad Pathol;;;;;;;;;;;;;;;;;;;;;0893-3952;1530-0285;;;;MAR;2019;32;;;2;;739;;;;;;;;;;;WOS:000478915502162;;;;;;
J;"Teikari, P; Najjar, RP; Schmetterer, L; Milea, D";;;;"Teikari, Petteri; Najjar, Raymond P.; Schmetterer, Leopold; Milea, Dan";;;Embedded deep learning in ophthalmology: making ophthalmic imaging smarter;THERAPEUTIC ADVANCES IN OPHTHALMOLOGY;;;;;;;;;;;;;;;;Najjar, Raymond P./J-4979-2019;"Najjar, Raymond P./0000-0002-3770-2300; Teikari, Petteri/0000-0003-1095-4185";;;;;;;;;;;;2515-8414;;;;;MAR;2019;11;;;;;;;;2,51584E+15;10.1177/2515841419827172;;;;;;;WOS:000478619100001;30911733;;;;;
J;"Tanzi, TJ; Isnard, J";;;;"Tanzi, Tullio Joseph; Isnard, Jean";;;Autonomous system for data collection: Location and mapping issues in post-disaster environment;COMPTES RENDUS PHYSIQUE;;;;;URSI-France Workshop on Geolocation and Navigation - In Space and Time;MAR 28-29, 2018;Paris, FRANCE;URSI France;;;;;;;;;;;;;;;;;;;;;1631-0705;1878-1535;;;;MAR-APR;2019;20;3;;;;;204;217;;10.1016/j.crhy.2019.03.001;;;;;;;WOS:000477662300006;;;;;;
J;Buiten, MC;;;;Buiten, Miriam C.;;;Towards Intelligent Regulation of Artificial Intelligence;EUROPEAN JOURNAL OF RISK REGULATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1867-299X;2190-8249;;;;MAR;2019;10;1;;;;;41;59;;10.1017/err.2019.8;;;;;;;WOS:000476750200004;;;;;;
J;"Latah, M; Toker, L";;;;"Latah, Majd; Toker, Levent";;;Artificial intelligence enabled software-defined networking: a comprehensive overview;IET NETWORKS;;;;;;;;;;;;;;;;Latah, Majd/J-3056-2019;Latah, Majd/0000-0002-1204-505X;;;;;;;;;;;;2047-4954;2047-4962;;;;MAR;2019;8;2;;;;;79;99;;10.1049/iet-net.2018.5082;;;;;;;WOS:000475949300001;;;;;;
J;"Zinisha, O; Ivanenko, I; Avdeeva, R";;;;"Zinisha, Olga; Ivanenko, Igor; Avdeeva, Rosa";;;ARTIFICIAL INTELLIGENCE AS A FACTOR TO IMPROVE BANK EFFICIENCY;INDO AMERICAN JOURNAL OF PHARMACEUTICAL SCIENCES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2349-7750;;;;;MAR;2019;6;3;;;;;6917;6919;;10.5281/zenodo.2616485;;;;;;;WOS:000475330100362;;;;;;
J;Le, V;;;;Le, Vincent;;;One Two Many: On Nick Land's Numbering Practices;COLLOQUY-TEXT THEORY CRITIQUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1447-0950;;;;;MAR;2019;;37;;;;;80;105;;10.26180/5c9d90b0dc18a;;;;;;;WOS:000472948000005;;;;;;
J;"Hao, R; Ai, Q; Jiang, ZQ";;;;"Hao, Ran; Ai, Qian; Jiang, Ziqing";;;Bilayer game strategy of regional integrated energy system under multi-agent incomplete information;JOURNAL OF ENGINEERING-JOE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2051-3305;;;;;MAR;2019;;16;;;;;1285;1291;;10.1049/joe.2018.8571;;;;;;;WOS:000469467100124;;;;;;
